pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
852892,,bse_fo,SO,VBL,VBL25OCT490PE,PE,VBL30OCT25490.00PE,,540180,,,VBL25OCT490PE,,,5,1025,1761848999,1,2,49000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,1025,0,6160,1270,1,1,1,0,0,1,0,-1,1,0,100000000
877771,,bse_fo,IO,SENSEX,SENSEX25O2380300CE,CE,SENSEX23OCT2580300.00CE,,1,,,SENSEX25O2380300CE,,,5,20,1761244199,1,2,8.03e+06,BSE,IO,1761244199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761177600,1761177600,,,,,Cash,,0,1,0.00,20,0,468235,65485,1,1,1,0,0,1,0,-1,1,0,1000
863585,,bse_fo,SO,ZYDUSLIFE,ZYDUSLIFE25SEP870PE,PE,ZYDUSLIFE25SEP25870.00PE,,532321,,,ZYDUSLIFE25SEP870PE,,,5,900,1758824999,1,2,87000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,900,0,2010,5,1,1,1,0,0,1,0,-1,1,0,54000
832838,,bse_fo,SO,BHARATFORG,BHARATFORG25SEP1240CE,CE,BHARATFORG25SEP251240.00CE,,500493,,,BHARATFORG25SEP1240CE,,,5,500,1758824999,1,2,124000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,500,0,8065,5,1,1,1,0,0,1,0,-1,1,0,30000
858768,,bse_fo,SO,AMBER,AMBER25SEP6700PE,PE,AMBER25SEP256700.00PE,,540902,,,AMBER25SEP6700PE,,,5,100,1758824999,1,2,670000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,100,0,2050,5,1,1,1,0,0,1,0,-1,1,0,100000000
852468,,bse_fo,SO,ASHOKLEY,ASHOKLEY25OCT123.75CE,CE,ASHOKLEY30OCT25123.75CE,,500477,,,ASHOKLEY25OCT123.75CE,,,5,5000,1761848999,1,2,12375,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,5000,0,3165,1095,1,1,1,0,0,1,0,-1,1,0,150000
875630,,bse_fo,SO,EICHERMOT,EICHERMOT25NOV6150PE,PE,EICHERMOT27NOV256150.00PE,,505200,,,EICHERMOT25NOV6150PE,,,5,175,1764268199,1,2,615000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,175,0,6990,5,1,1,1,0,0,1,0,-1,1,0,7000
850538,,bse_fo,SO,DELHIVERY,DELHIVERY25OCT380PE,PE,DELHIVERY30OCT25380.00PE,,543529,,,DELHIVERY25OCT380PE,,,5,2075,1761848999,1,2,38000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,2075,0,2130,5,1,1,1,0,0,1,0,-1,1,0,100000000
887017,,bse_fo,SO,TIINDIA,TIINDIA25NOV3650CE,CE,TIINDIA27NOV253650.00CE,,540762,,,TIINDIA25NOV3650CE,,,5,200,1764268199,1,2,365000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,200,0,20140,5,1,1,1,0,0,1,0,-1,1,0,100000000
1100354,,bse_fo,SO,INDUSINDBK,INDUSINDBK25OCT660PE,PE,INDUSINDBK30OCT25660.00PE,,532187,,,INDUSINDBK25OCT660PE,,,5,700,1761848999,1,2,66000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,700,0,2255,5,1,1,1,0,0,1,0,-1,1,0,20000
853770,,bse_fo,SO,LTF,LTF25OCT190CE,CE,LTF30OCT25190.00CE,,533519,,,LTF25OCT190CE,,,5,4462,1761848999,1,2,19000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,4462,0,7765,3765,1,1,1,0,0,1,0,-1,1,0,267720
856400,,bse_fo,SO,IREDA,IREDA25OCT125PE,PE,IREDA30OCT25125.00PE,,544026,,,IREDA25OCT125PE,,,5,3450,1761848999,1,2,12500,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,3450,0,2085,5,1,1,1,0,0,1,0,-1,1,0,100000000
842538,,bse_fo,IO,SENSEX50,SENSEX5025SEP25300PE,PE,SENSEX5025SEP2525300.00PE,,47,,,SENSEX5025SEP25300PE,,,5,75,1758824999,1,2,2.53e+06,BSE,IO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Cash,,0,1,0.00,75,0,2005,5,1,1,1,0,0,1,0,-1,1,0,1800
838021,,bse_fo,SO,PETRONET,PETRONET25SEP300CE,CE,PETRONET25SEP25300.00CE,,532522,,,PETRONET25SEP300CE,,,5,1800,1758824999,1,2,30000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,1800,0,2020,5,1,1,1,0,0,1,0,-1,1,0,120000
841335,,bse_fo,SO,TRENT,TRENT25SEP6500CE,CE,TRENT25SEP256500.00CE,,500251,,,TRENT25SEP6500CE,,,5,100,1758824999,1,2,650000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,100,0,2005,5,1,1,1,0,0,1,0,-1,1,0,16000
872401,,bse_fo,SO,MARUTI,MARUTI25OCT13900CE,CE,MARUTI30OCT2513900.00CE,,532500,,,MARUTI25OCT13900CE,,,5,50,1761848999,1,2,1.39e+06,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,50,0,315285,141435,1,1,1,0,0,1,0,-1,1,0,3000
888494,,bse_fo,SO,TATACHEM,TATACHEM25OCT1080PE,PE,TATACHEM30OCT251080.00PE,,500770,,,TATACHEM25OCT1080PE,,,5,650,1761848999,1,2,108000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,650,0,17570,6190,1,1,1,0,0,1,0,-1,1,0,22000
868447,,bse_fo,SO,PRESTIGE,PRESTIGE25NOV1540CE,CE,PRESTIGE27NOV251540.00CE,,533274,,,PRESTIGE25NOV1540CE,,,5,450,1764268199,1,2,154000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,450,0,25475,4555,1,1,1,0,0,1,0,-1,1,0,100000000
848368,,bse_fo,SO,MPHASIS,MPHASIS25SEP3050PE,PE,MPHASIS25SEP253050.00PE,,526299,,,MPHASIS25SEP3050PE,,,5,275,1758824999,1,2,305000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,275,0,50525,5955,1,1,1,0,0,1,0,-1,1,0,11000
870797,,bse_fo,SO,PAYTM,PAYTM25NOV1120CE,CE,PAYTM27NOV251120.00CE,,543396,,,PAYTM25NOV1120CE,,,5,725,1764268199,1,2,112000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,725,0,22485,3875,1,1,1,0,0,1,0,-1,1,0,100000000
874945,,bse_fo,SO,GODREJCP,GODREJCP25NOV1380CE,CE,GODREJCP27NOV251380.00CE,,532424,,,GODREJCP25NOV1380CE,,,5,500,1764268199,1,2,138000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,500,0,2020,5,1,1,1,0,0,1,0,-1,1,0,30000
854653,,bse_fo,SO,TATAPOWER,TATAPOWER25OCT375CE,CE,TATAPOWER30OCT25375.00CE,,500400,,,TATAPOWER25OCT375CE,,,5,1450,1761848999,1,2,37500,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,1450,0,4970,735,1,1,1,0,0,1,0,-1,1,0,101250
869921,,bse_fo,SO,AUBANK,AUBANK25NOV790PE,PE,AUBANK27NOV25790.00PE,,540611,,,AUBANK25NOV790PE,,,5,1000,1764268199,1,2,79000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,1000,0,10360,3440,1,1,1,0,0,1,0,-1,1,0,30000
835488,,bse_fo,SO,DMART,DMART25SEP3750PE,PE,DMART25SEP253750.00PE,,540376,,,DMART25SEP3750PE,,,5,150,1758824999,1,2,375000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,150,0,2005,5,1,1,1,0,0,1,0,-1,1,0,100000000
860664,,bse_fo,SO,IRCTC,IRCTC25OCT660PE,PE,IRCTC30OCT25660.00PE,,542830,,,IRCTC25OCT660PE,,,5,875,1761848999,1,2,66000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,875,0,2170,5,1,1,1,0,0,1,0,-1,1,0,35000
869610,,bse_fo,SO,BDL,BDL25NOV1450CE,CE,BDL27NOV251450.00CE,,541143,,,BDL25NOV1450CE,,,5,325,1764268199,1,2,145000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,325,0,34675,8095,1,1,1,0,0,1,0,-1,1,0,100000000
832067,,bse_fo,SO,GODREJPROP,GODREJPROP25SEP2200PE,PE,GODREJPROP25SEP252200.00PE,,533150,,,GODREJPROP25SEP2200PE,,,5,275,1758824999,1,2,220000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,275,0,27420,5,1,1,1,0,0,1,0,-1,1,0,19000
872857,,bse_fo,IO,SENSEX,SENSEX25O0189200PE,PE,SENSEX01OCT2589200.00PE,,1,,,SENSEX25O0189200PE,,,5,20,1759343399,1,2,8.92e+06,BSE,IO,1759343399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1759276800,1759276800,,,,,Cash,,0,1,0.00,20,0,962870,434230,1,1,1,0,0,1,0,-1,1,0,1000
842971,,bse_fo,IO,BANKEX,BANKEX25SEP58400PE,PE,BANKEX25SEP2558400.00PE,,12,,,BANKEX25SEP58400PE,,,5,30,1758824999,1,2,5.84e+06,BSE,IO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Cash,,0,1,0.00,30,570,2005,5,1,1,1,0,0,1,0,-1,1,0,900
878989,,bse_fo,IO,SENSEX,SENSEX25O1688400PE,PE,SENSEX16OCT2588400.00PE,,1,,,SENSEX25O1688400PE,,,5,20,1760639399,1,2,8.84e+06,BSE,IO,1760639399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1760572800,1760572800,,,,,Cash,,0,1,0.00,20,0,853720,346985,1,1,1,0,0,1,0,-1,1,0,1000
837421,,bse_fo,SO,INDHOTEL,INDHOTEL25SEP750CE,CE,INDHOTEL25SEP25750.00CE,,500850,,,INDHOTEL25SEP750CE,,,5,1000,1758824999,1,2,75000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,1000,0,3950,5,1,1,1,0,0,1,0,-1,1,0,60000
875899,,bse_fo,SO,KPITTECH,KPITTECH25OCT1040PE,PE,KPITTECH30OCT251040.00PE,,542651,,,KPITTECH25OCT1040PE,,,5,400,1761848999,1,2,104000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,400,0,2570,5,1,1,1,0,0,1,0,-1,1,0,100000000
837561,,bse_fo,SO,SONACOMS,SONACOMS25SEP570CE,CE,SONACOMS25SEP25570.00CE,,543300,,,SONACOMS25SEP570CE,,,5,1050,1758824999,1,2,57000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,1050,0,2005,5,1,1,1,0,0,1,0,-1,1,0,100000000
852617,,bse_fo,SO,APOLLOHOSP,APOLLOHOSP25OCT7400PE,PE,APOLLOHOSP30OCT257400.00PE,,508869,,,APOLLOHOSP25OCT7400PE,,,5,125,1761848999,1,2,740000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,125,0,21040,5,1,1,1,0,0,1,0,-1,1,0,5000
866491,,bse_fo,SO,OIL,OIL25NOV350PE,PE,OIL27NOV25350.00PE,,533106,,,OIL25NOV350PE,,,5,1400,1764268199,1,2,35000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,1400,0,1335,5,1,1,1,0,0,1,0,-1,1,0,100000000
868171,,bse_fo,SO,ANGELONE,ANGELONE25NOV2600CE,CE,ANGELONE27NOV252600.00CE,,543235,,,ANGELONE25NOV2600CE,,,5,250,1764268199,1,2,260000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,250,0,15485,5,1,1,1,0,0,1,0,-1,1,0,100000000
851488,,bse_fo,SO,LICI,LICI25OCT890CE,CE,LICI30OCT25890.00CE,,543526,,,LICI25OCT890CE,,,5,700,1761848999,1,2,89000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,700,0,7425,140,1,1,1,0,0,1,0,-1,1,0,100000000
851345,,bse_fo,SO,PHOENIXLTD,PHOENIXLTD25OCT1620PE,PE,PHOENIXLTD30OCT251620.00PE,,503100,,,PHOENIXLTD25OCT1620PE,,,5,350,1761848999,1,2,162000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,350,0,14030,325,1,1,1,0,0,1,0,-1,1,0,100000000
873051,,bse_fo,IO,SENSEX,SENSEX25O0985800PE,PE,SENSEX09OCT2585800.00PE,,1,,,SENSEX25O0985800PE,,,5,20,1760034599,1,2,8.58e+06,BSE,IO,1760034599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1759968000,1759968000,,,,,Cash,,0,1,0.00,20,0,591625,122105,1,1,1,0,0,1,0,-1,1,0,1000
832272,,bse_fo,SO,AUROPHARMA,AUROPHARMA25SEP1100PE,PE,AUROPHARMA25SEP251100.00PE,,524804,,,AUROPHARMA25SEP1100PE,,,5,550,1758824999,1,2,110000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,550,0,3475,5,1,1,1,0,0,1,0,-1,1,0,44000
838162,,bse_fo,SO,CIPLA,CIPLA25SEP1640CE,CE,CIPLA25SEP251640.00CE,,500087,,,CIPLA25SEP1640CE,,,5,375,1758824999,1,2,164000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,375,0,2135,5,1,1,1,0,0,1,0,-1,1,0,26000
849054,,bse_fo,SO,HEROMOTOCO,HEROMOTOCO25OCT4300PE,PE,HEROMOTOCO30OCT254300.00PE,,500182,,,HEROMOTOCO25OCT4300PE,,,5,150,1761848999,1,2,430000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,150,0,2140,5,1,1,1,0,0,1,0,-1,1,0,9000
851914,,bse_fo,SO,TITAN,TITAN25OCT3650PE,PE,TITAN30OCT253650.00PE,,500114,,,TITAN25OCT3650PE,,,5,175,1761848999,1,2,365000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,175,0,35265,8755,1,1,1,0,0,1,0,-1,1,0,11250
846183,,bse_fo,SO,DABUR,DABUR25SEP520CE,CE,DABUR25SEP25520.00CE,,500096,,,DABUR25SEP520CE,,,5,1250,1758824999,1,2,52000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,1250,0,2440,5,1,1,1,0,0,1,0,-1,1,0,50000
846683,,bse_fo,SO,DIXON,DIXON25SEP16750CE,CE,DIXON25SEP2516750.00CE,,540699,,,DIXON25SEP16750CE,,,5,50,1758824999,1,2,1.675e+06,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,50,0,309290,5,1,1,1,0,0,1,0,-1,1,0,6000
852176,,bse_fo,SO,JINDALSTEL,JINDALSTEL25OCT870CE,CE,JINDALSTEL30OCT25870.00CE,,532286,,,JINDALSTEL25OCT870CE,,,5,625,1761848999,1,2,87000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,625,0,27720,11940,1,1,1,0,0,1,0,-1,1,0,37500
866020,,bse_fo,SO,NCC,NCC25NOV255CE,CE,NCC27NOV25255.00CE,,500294,,,NCC25NOV255CE,,,5,2700,1764268199,1,2,25500,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,2700,0,810,5,1,1,1,0,0,1,0,-1,1,0,100000000
874157,,bse_fo,SO,LTF,LTF25NOV227.5CE,CE,LTF27NOV25227.50CE,,533519,,,LTF25NOV227.5CE,,,5,4462,1764268199,1,2,22750,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,4462,0,4055,1115,1,1,1,0,0,1,0,-1,1,0,267720
870970,,bse_fo,SO,ONGC,ONGC25NOV230PE,PE,ONGC27NOV25230.00PE,,500312,,,ONGC25NOV230PE,,,5,2250,1764268199,1,2,23000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,2250,0,2875,5,1,1,1,0,0,1,0,-1,1,0,154000
860779,,bse_fo,SO,GODREJPROP,GODREJPROP25SEP1750CE,CE,GODREJPROP25SEP251750.00CE,,533150,,,GODREJPROP25SEP1750CE,,,5,275,1758824999,1,2,175000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,275,0,54970,15870,1,1,1,0,0,1,0,-1,1,0,19000
869548,,bse_fo,SO,TATACONSUM,TATACONSUM25NOV1080CE,CE,TATACONSUM27NOV251080.00CE,,500800,,,TATACONSUM25NOV1080CE,,,5,550,1764268199,1,2,108000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,550,0,12730,3180,1,1,1,0,0,1,0,-1,1,0,36000
869756,,bse_fo,SO,RVNL,RVNL25NOV300PE,PE,RVNL27NOV25300.00PE,,542649,,,RVNL25NOV300PE,,,5,1375,1764268199,1,2,30000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,1375,0,3015,5,1,1,1,0,0,1,0,-1,1,0,100000000
850756,,bse_fo,SO,MUTHOOTFIN,MUTHOOTFIN25OCT2850PE,PE,MUTHOOTFIN30OCT252850.00PE,,533398,,,MUTHOOTFIN25OCT2850PE,,,5,275,1761848999,1,2,285000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,275,0,8825,5,1,1,1,0,0,1,0,-1,1,0,22000
864785,,bse_fo,SO,MUTHOOTFIN,MUTHOOTFIN25OCT2150CE,CE,MUTHOOTFIN30OCT252150.00CE,,533398,,,MUTHOOTFIN25OCT2150CE,,,5,275,1761848999,1,2,215000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,275,0,115825,68825,1,1,1,0,0,1,0,-1,1,0,22000
868636,,bse_fo,SO,INDIANB,INDIANB25NOV670PE,PE,INDIANB27NOV25670.00PE,,532814,,,INDIANB25NOV670PE,,,5,1000,1764268199,1,2,67000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,1000,0,4245,410,1,1,1,0,0,1,0,-1,1,0,100000000
841146,,bse_fo,SO,HINDZINC,HINDZINC25SEP370CE,CE,HINDZINC25SEP25370.00CE,,500188,,,HINDZINC25SEP370CE,,,5,1225,1758824999,1,2,37000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,1225,0,13445,4865,1,1,1,0,0,1,0,-1,1,0,100000000
867138,,bse_fo,SO,NATIONALUM,NATIONALUM25NOV195PE,PE,NATIONALUM27NOV25195.00PE,,532234,,,NATIONALUM25NOV195PE,,,5,3750,1764268199,1,2,19500,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,3750,0,1350,80,1,1,1,0,0,1,0,-1,1,0,300000
848309,,bse_fo,SO,CUMMINSIND,CUMMINSIND25SEP3850CE,CE,CUMMINSIND25SEP253850.00CE,,500480,,,CUMMINSIND25SEP3850CE,,,5,200,1758824999,1,2,385000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,200,0,43890,5,1,1,1,0,0,1,0,-1,1,0,18000
847757,,bse_fo,IO,BANKEX,BANKEX25SEP55900PE,PE,BANKEX25SEP2555900.00PE,,12,,,BANKEX25SEP55900PE,,,5,30,1758824999,1,2,5.59e+06,BSE,IO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Cash,,0,1,0.00,30,0,2005,5,1,1,1,0,0,1,0,-1,1,0,900
849620,,bse_fo,SO,WIPRO,WIPRO25OCT280PE,PE,WIPRO30OCT25280.00PE,,507685,,,WIPRO25OCT280PE,,,5,3000,1761848999,1,2,28000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,3000,0,5065,1065,1,1,1,0,0,1,0,-1,1,0,60000
870328,,bse_fo,SO,SUPREMEIND,SUPREMEIND25NOV4200PE,PE,SUPREMEIND27NOV254200.00PE,,509930,,,SUPREMEIND25NOV4200PE,,,5,175,1764268199,1,2,420000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,175,0,32970,3990,1,1,1,0,0,1,0,-1,1,0,100000000
877545,,bse_fo,SO,NYKAA,NYKAA25NOV255CE,CE,NYKAA27NOV25255.00CE,,543384,,,NYKAA25NOV255CE,,,5,3125,1764268199,1,2,25500,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,3125,0,2870,5,1,1,1,0,0,1,0,-1,1,0,100000000
837012,,bse_fo,SO,ICICIBANK,ICICIBANK25SEP1410CE,CE,ICICIBANK25SEP251410.00CE,,532174,,,ICICIBANK25SEP1410CE,,,5,700,1758824999,1,2,141000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,700,0,2720,5,1,1,1,0,0,1,0,-1,1,0,28000
871219,,bse_fo,SO,IDFCFIRSTB,IDFCFIRSTB25NOV70CE,CE,IDFCFIRSTB27NOV2570.00CE,,539437,,,IDFCFIRSTB25NOV70CE,,,5,9275,1764268199,1,2,7000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,9275,0,2460,5,1,1,1,0,0,1,0,-1,1,0,450000
865990,,bse_fo,SO,HINDPETRO,HINDPETRO25NOV365PE,PE,HINDPETRO27NOV25365.00PE,,500104,,,HINDPETRO25NOV365PE,,,5,2025,1764268199,1,2,36500,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,2025,0,920,5,1,1,1,0,0,1,0,-1,1,0,108000
842998,,bse_fo,IO,BANKEX,BANKEX25SEP64700PE,PE,BANKEX25SEP2564700.00PE,,12,,,BANKEX25SEP64700PE,,,5,30,1758824999,1,2,6.47e+06,BSE,IO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Cash,,0,1,0.00,30,30,406580,4275,1,1,1,0,0,1,0,-1,1,0,900
864929,,bse_fo,SO,HINDPETRO,HINDPETRO25OCT420PE,PE,HINDPETRO30OCT25420.00PE,,500104,,,HINDPETRO25OCT420PE,,,5,2025,1761848999,1,2,42000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,2025,0,3040,5,1,1,1,0,0,1,0,-1,1,0,108000
